Date,SO2,NO2,O3,CO,PM10,PM2.5,AQI,AQI Category,Station code,District,Latitude,Longitude
2019-09-09,0.003,0.043,0.014,0.212,31.5,21.25,71.28,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-10,0.002,0.037,0.014,0.195,14.053,10.105,61.14,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-11,0.002,0.02,0.032,0.154,6.792,4.542,51.83,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-12,0.002,0.019,0.018,0.138,19.125,5.0,31.88,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-13,0.002,0.021,0.026,0.138,21.333,6.083,43.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-14,0.003,0.03,0.013,0.188,19.292,11.667,50.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-15,0.002,0.014,0.029,0.175,18.583,9.0,48.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-16,0.003,0.022,0.024,0.171,14.917,6.167,40.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-17,0.003,0.028,0.035,0.174,17.043,8.565,54.32,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-18,0.003,0.017,0.034,0.247,27.474,11.421,53.49,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-19,0.003,0.022,0.027,0.388,24.375,8.958,45.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-20,0.003,0.029,0.014,0.425,21.5,9.667,48.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-21,0.003,0.029,0.014,0.383,14.292,7.708,48.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-22,0.002,0.014,0.034,0.3,7.917,3.667,53.49,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-23,0.002,0.017,0.032,0.317,12.0,5.417,51.83,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-24,0.005,0.029,0.024,0.429,20.458,10.917,48.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-09-25,0.004,0.043,0.02,0.546,27.125,15.583,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-09-26,0.003,0.042,0.013,0.562,27.333,16.25,69.59,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-27,0.003,0.038,0.013,0.483,21.958,12.375,62.83,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-28,0.003,0.032,0.02,0.462,27.417,17.833,55.73,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-29,0.003,0.026,0.035,0.5,34.792,24.292,72.38,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-09-30,0.003,0.042,0.034,0.646,48.833,32.792,94.31,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-01,0.003,0.045,0.021,0.617,42.875,30.542,88.5,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-02,0.003,0.027,0.007,0.467,22.208,16.208,51.54,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-03,0.003,0.017,0.017,0.337,8.083,4.458,28.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-04,0.004,0.028,0.022,0.529,27.333,18.25,56.8,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-05,0.003,0.017,0.024,0.454,35.375,20.125,61.64,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-06,0.002,0.017,0.026,0.329,10.708,5.0,43.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-07,0.002,0.025,0.01,0.413,9.792,5.958,41.67,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-08,0.003,0.021,0.023,0.396,20.125,8.375,38.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-09,0.003,0.03,0.016,0.45,20.25,8.542,50.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-10,0.003,0.04,0.012,0.542,26.667,14.542,66.21,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-11,0.003,0.031,0.022,0.529,30.542,19.5,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-10-12,0.002,0.017,0.031,0.333,21.417,12.083,51.0,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-13,0.002,0.025,0.022,0.379,17.75,9.583,41.67,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-14,0.003,0.025,0.019,0.471,29.167,15.833,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-10-15,0.003,0.028,0.017,0.396,15.958,8.0,46.67,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-16,0.003,0.031,0.021,0.458,23.208,13.958,51.0,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-17,0.003,0.039,0.016,0.533,27.125,17.417,64.52,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-18,0.003,0.034,0.015,0.438,17.583,10.458,56.07,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-19,0.003,0.025,0.026,0.388,19.542,10.458,43.33,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-20,0.003,0.033,0.021,0.538,33.708,22.25,67.12,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-21,0.003,0.047,0.018,0.688,38.208,25.917,78.03,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-22,0.003,0.042,0.021,0.608,34.875,23.958,71.52,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-23,0.003,0.034,0.019,0.454,21.292,13.792,56.07,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-24,0.003,0.028,0.03,0.458,25.042,16.208,51.54,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-25,0.003,0.021,0.03,0.379,21.583,11.167,50.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-26,0.002,0.018,0.021,0.392,20.625,12.792,42.64,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-27,0.003,0.028,0.02,0.45,21.958,13.917,46.67,Good,102,Jung-gu,37.5642629,126.9746757
2019-10-28,0.004,0.04,0.016,0.6,29.042,19.292,66.21,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-29,0.003,0.023,0.021,0.413,83.208,15.75,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-10-30,0.003,0.037,0.013,0.508,24.0,11.208,61.14,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-10-31,0.004,0.041,0.022,0.625,72.208,23.75,92.21,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-01,0.003,0.037,0.027,0.638,88.667,31.042,117.56,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-11-02,0.005,0.059,0.01,0.796,67.292,37.208,105.62,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-11-03,0.004,0.03,0.022,0.538,47.125,30.0,87.11,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-04,0.003,0.031,0.016,0.392,12.875,6.792,51.0,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-05,0.003,0.043,0.015,0.612,29.583,18.167,71.28,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-06,0.004,0.047,0.013,0.683,44.792,29.625,86.14,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-07,0.004,0.026,0.026,0.483,43.875,22.292,67.23,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-08,0.003,0.035,0.016,0.508,36.333,16.167,57.76,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-09,0.004,0.045,0.012,0.667,34.5,18.708,74.66,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-10,0.004,0.044,0.011,0.658,35.625,24.667,73.35,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-11,0.003,0.022,0.027,0.492,21.333,13.042,45.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-11-12,0.004,0.051,0.004,0.821,36.833,22.375,84.79,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-13,0.004,0.037,0.009,0.733,31.0,19.667,61.14,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-14,0.003,0.021,0.022,0.358,17.75,7.708,36.67,Good,102,Jung-gu,37.5642629,126.9746757
2019-11-15,0.003,0.046,0.003,0.671,22.708,14.208,76.34,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-16,0.003,0.045,0.004,0.763,32.667,22.458,74.66,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-17,0.003,0.042,0.006,0.621,28.375,15.583,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-11-18,0.002,0.016,0.023,0.375,62.0,10.417,82.0,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-19,0.003,0.016,0.023,0.346,26.208,9.5,43.68,Good,102,Jung-gu,37.5642629,126.9746757
2019-11-20,0.003,0.03,0.014,0.504,20.125,11.667,50.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-11-21,0.004,0.044,0.005,0.742,32.917,19.333,72.97,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-22,0.004,0.048,0.005,0.892,41.917,24.25,79.72,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-23,0.004,0.048,0.005,0.788,30.667,18.75,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-11-24,0.004,0.034,0.009,0.704,27.375,18.667,57.88,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-25,0.003,0.021,0.013,0.471,23.625,15.167,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-11-26,0.003,0.037,0.005,0.612,21.792,14.958,61.14,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-27,0.004,0.024,0.016,0.579,34.167,23.5,70.34,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-28,0.004,0.034,0.008,0.633,35.5,22.042,66.58,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-29,0.004,0.034,0.011,0.588,39.208,23.583,70.56,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-11-30,0.004,0.049,0.004,0.704,41.708,30.042,87.21,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-01,0.004,0.046,0.005,0.72,36.267,28.133,82.29,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-02,0.003,0.018,0.024,0.4,18.571,11.714,40.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-12-03,0.004,0.039,0.007,0.575,25.625,16.125,64.52,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-04,0.004,0.034,0.013,0.504,24.958,15.833,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-05,0.003,0.014,0.024,0.367,19.833,11.625,40.0,Good,102,Jung-gu,37.5642629,126.9746757
2019-12-06,0.003,0.028,0.012,0.521,28.042,17.125,53.9,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-07,0.004,0.052,0.002,0.908,46.0,33.708,96.67,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-08,0.003,0.045,0.006,0.842,49.25,39.625,114.85,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-09,0.004,0.05,0.003,0.942,61.25,47.917,146.53,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-10,0.004,0.055,0.01,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-11,0.004,0.031,0.021,0.7,69.25,48.25,147.8,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-12,0.003,0.018,0.016,0.413,18.917,14.458,48.19,Good,102,Jung-gu,37.5642629,126.9746757
2019-12-13,0.004,0.04,0.004,0.683,25.458,17.917,66.21,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-14,0.003,0.023,0.014,0.542,33.917,25.458,75.39,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-15,0.003,0.037,0.006,0.692,32.833,24.667,73.35,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-16,0.004,0.046,0.003,0.862,35.125,25.0,76.34,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-17,0.003,0.033,0.009,0.708,29.708,23.042,69.16,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-18,0.003,0.023,0.013,0.546,38.208,32.417,93.34,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-19,0.003,0.025,0.014,0.471,26.958,21.417,64.97,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-20,0.003,0.022,0.018,0.488,27.667,22.0,66.47,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-21,0.003,0.045,0.002,0.796,37.292,30.333,87.96,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-22,0.003,0.037,0.008,0.704,59.875,52.667,164.68,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-23,0.003,0.028,0.015,0.708,50.25,46.75,142.07,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-24,0.003,0.045,0.006,0.987,72.417,58.938,188.10749999999996,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-25,0.003,0.045,0.004,0.871,51.167,44.5,133.47,Unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-26,0.003,0.03,0.014,0.596,43.958,35.917,188.10749999999996,Very unhealthy,102,Jung-gu,37.5642629,126.9746757
2019-12-27,0.003,0.023,0.02,0.496,33.333,28.25,82.59,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-28,0.004,0.044,0.004,0.696,44.0,32.833,94.41,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-29,0.004,0.035,0.008,0.612,44.958,33.167,95.27,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-30,0.003,0.03,0.012,0.6,35.25,29.792,86.57,Moderate,102,Jung-gu,37.5642629,126.9746757
2019-12-31,0.002,0.014,0.022,0.375,25.667,18.042,56.27,Moderate,102,Jung-gu,37.5642629,126.9746757
2017-01-01,0.005,0.039,0.002,0.9924999999999999,77.375,58.938,188.10749999999996,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-02,0.006,0.036,0.013,0.979,98.188,58.938,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-03,0.005,0.036,0.013,0.792,64.958,54.375,171.2,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-04,0.006,0.044,0.007,0.912,49.208,38.583,110.87,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-05,0.004,0.03,0.013,0.633,28.792,23.083,69.27,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-06,0.004,0.029,0.015,0.483,18.958,15.042,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-07,0.005,0.042,0.004,0.825,51.708,45.125,135.86,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-08,0.004,0.033,0.012,0.513,28.833,26.375,77.76,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-09,0.005,0.023,0.023,0.608,51.417,47.083,143.34,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-10,0.004,0.021,0.02,0.329,26.75,15.625,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-11,0.004,0.029,0.013,0.371,21.833,12.875,48.33,Good,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-12,0.004,0.026,0.016,0.383,26.5,16.708,52.83,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-13,0.004,0.021,0.019,0.304,24.917,13.042,43.47,Good,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-14,0.003,0.014,0.02,0.254,35.25,12.0,55.25,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-15,0.003,0.021,0.014,0.342,23.417,12.5,41.67,Good,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-16,0.004,0.034,0.007,0.621,36.375,23.042,69.16,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-17,0.006,0.049,0.003,0.9924999999999999,58.583,42.917,127.43,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-18,0.006,0.043,0.005,0.9924999999999999,87.292,58.938,188.10749999999996,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-19,0.006,0.046,0.006,0.979,86.667,58.938,188.10749999999996,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-20,0.005,0.031,0.015,0.562,47.542,39.042,112.62,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-21,0.004,0.038,0.006,0.633,40.417,33.458,96.02,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-22,0.005,0.015,0.025,0.388,60.292,25.167,80.29,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-23,0.004,0.027,0.017,0.471,40.083,33.083,95.06,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-24,0.004,0.034,0.012,0.517,31.542,25.25,74.86,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-25,0.005,0.045,0.007,0.779,39.792,33.292,95.6,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-26,0.006,0.048,0.008,0.938,57.875,46.917,142.71,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-27,0.004,0.016,0.023,0.346,89.542,18.75,119.45,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-28,0.004,0.031,0.01,0.446,26.125,12.375,51.0,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-29,0.004,0.035,0.004,0.588,23.625,16.833,57.76,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-30,0.004,0.019,0.021,0.413,41.5,32.125,92.59,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-01-31,0.004,0.034,0.009,0.504,25.417,17.0,56.07,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-01,0.005,0.03,0.015,0.525,32.208,19.167,59.17,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-02,0.004,0.031,0.015,0.488,27.083,16.292,51.75,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-03,0.005,0.039,0.017,0.679,55.792,40.5,118.19,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-04,0.005,0.054,0.003,0.9924999999999999,89.333,58.938,188.10749999999996,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-05,0.004,0.039,0.009,0.862,67.958,58.042,185.21,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-06,0.004,0.024,0.022,0.408,35.458,25.625,75.82,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-07,0.004,0.039,0.007,0.571,33.542,23.542,70.45,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-08,0.005,0.04,0.007,0.675,44.125,27.5,80.66,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-09,0.004,0.018,0.023,0.317,41.042,18.208,61.04,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-10,0.004,0.016,0.023,0.296,27.042,16.708,52.83,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-11,0.004,0.019,0.021,0.321,25.5,15.542,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-12,0.004,0.029,0.016,0.462,27.042,17.167,54.01,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-13,0.005,0.043,0.007,0.704,38.5,28.125,82.27,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-14,0.005,0.039,0.013,0.533,44.125,29.292,85.28,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-15,0.007,0.052,0.006,0.879,51.875,39.125,112.94,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-16,0.006,0.049,0.009,0.971,59.125,43.792,130.77,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-17,0.003,0.02,0.023,0.321,39.167,15.875,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-18,0.004,0.024,0.022,0.371,26.917,15.875,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-19,0.004,0.03,0.018,0.479,38.75,26.458,77.97,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-20,0.003,0.02,0.024,0.346,36.833,19.708,60.56,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-21,0.004,0.039,0.011,0.633,39.958,26.0,76.79,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-22,0.004,0.039,0.007,0.588,35.875,26.708,78.62,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-23,0.004,0.018,0.025,0.354,30.208,20.208,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-24,0.005,0.03,0.017,0.392,23.958,16.417,52.08,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-25,0.005,0.034,0.014,0.642,43.792,32.75,94.2,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-26,0.004,0.029,0.015,0.588,43.167,32.958,94.73,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-27,0.004,0.041,0.009,0.638,32.417,21.917,67.9,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-02-28,0.006,0.044,0.011,0.625,36.042,25.75,76.14,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-01,0.005,0.043,0.014,0.629,53.75,41.667,122.65,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-02,0.003,0.021,0.02,0.388,31.167,21.917,66.26,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-03,0.005,0.035,0.014,0.521,35.75,20.208,61.85,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-04,0.005,0.042,0.01,0.704,48.292,34.208,97.96,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-05,0.004,0.036,0.015,0.629,61.917,48.625,149.23,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-06,0.003,0.016,0.026,0.312,31.375,23.042,69.16,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-07,0.003,0.017,0.028,0.279,25.875,16.792,53.04,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-08,0.003,0.025,0.022,0.354,34.458,17.375,54.55,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-09,0.004,0.027,0.022,0.367,36.0,16.75,56.0,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-10,0.003,0.04,0.017,0.429,35.125,20.667,66.21,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-11,0.005,0.055,0.012,0.604,52.0,35.5,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-12,0.005,0.051,0.017,0.704,76.083,56.333,178.68,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-13,0.003,0.027,0.023,0.404,50.458,34.625,99.03,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-14,0.003,0.028,0.021,0.371,39.208,23.583,70.56,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-15,0.003,0.035,0.017,0.379,29.917,17.958,57.76,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-16,0.004,0.051,0.015,0.546,52.25,36.042,101.16,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-17,0.004,0.052,0.016,0.596,62.917,46.458,140.95,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-18,0.006,0.056,0.018,0.617,64.375,46.292,140.32,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-19,0.004,0.043,0.019,0.554,61.708,45.625,137.77,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-20,0.005,0.064,0.005,0.708,83.208,58.833,188.10749999999996,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-21,0.006,0.03,0.02,0.462,86.833,58.938,188.10749999999996,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-22,0.004,0.034,0.024,0.342,41.917,24.667,73.35,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-23,0.005,0.045,0.019,0.492,61.792,34.5,98.71,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-24,0.004,0.041,0.016,0.396,47.208,28.625,83.56,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-25,0.005,0.044,0.017,0.433,62.667,39.833,115.64,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-26,0.005,0.031,0.023,0.375,52.833,37.417,106.41,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-27,0.004,0.035,0.022,0.696,64.625,48.833,150.03,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-28,0.004,0.044,0.014,0.592,77.625,54.083,170.09,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-29,0.004,0.036,0.024,0.429,52.542,35.667,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-30,0.004,0.049,0.016,0.5,60.333,39.0,112.46,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-03-31,0.003,0.035,0.016,0.429,44.583,31.167,90.11,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-01,0.003,0.024,0.023,0.321,19.083,13.917,46.39,Good,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-02,0.003,0.027,0.026,0.367,40.583,29.542,85.92,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-03,0.005,0.042,0.025,0.5,67.292,49.0,150.67,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-04,0.005,0.05,0.023,0.513,63.292,43.333,129.02,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-05,0.005,0.042,0.016,0.392,41.333,28.417,83.02,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-06,0.003,0.028,0.017,0.308,23.875,17.417,54.65,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-07,0.003,0.038,0.015,0.4,43.792,31.333,90.54,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-08,0.004,0.038,0.015,0.483,60.792,44.125,132.04,Unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-09,0.003,0.018,0.024,0.354,37.5,26.083,77.0,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-10,0.003,0.026,0.028,0.254,24.083,15.333,188.10749999999996,Very unhealthy,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-11,0.004,0.032,0.025,0.342,46.75,23.042,69.16,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
2017-04-12,0.003,0.02,0.032,0.208,49.958,12.125,69.96,Moderate,103,Yongsan-gu,37.54003270000001,127.00485
